"decimalLongitude","decimalLatitude","Montastraea_cavernosa"
-81.391098,24.61655,1
-83.055496,12.20137,1
-81.393082,24.5646,1
-83.073097,12.20137,1
-80.149147,25.484983,1
-82.969398,12.29546,1
-81.887413,24.475683,1
-81.393082,24.5646,1
-80.149147,25.484983,1
-83.082199,12.17695,1
-81.393082,24.5646,1
-81.701599,24.551933,1
-81.111313,24.625584,1
-81.581001,24.58535,1
-81.393082,24.5646,1
-81.701599,24.551933,1
-81.393082,24.5646,1
-83.073097,12.20137,1
-83.033501,12.03012,1
-81.581001,24.58535,1
-83.034698,12.18857,1
-81.111313,24.625584,1
-81.587997,24.551451,1
-83.082199,12.17695,1
-81.393082,24.5646,1
-81.393082,24.5646,1
-81.876953,24.452066,1
-83.073097,12.20137,1
-81.701599,24.551933,1
-81.702316,24.499384,1
-80.168434,25.464184,1
-81.701599,24.551933,1
-83.082199,12.17695,1
-81.581001,24.58535,1
-83.055496,12.20137,1
-83.073097,12.20137,1
-83.073097,12.20137,1
-83.033501,12.03012,1
-81.111313,24.625584,1
-80.168434,25.464184,1
-81.702316,24.499384,1
-80.149147,25.484983,1
-83.073097,12.20137,1
-81.887413,24.475683,1
-80.149147,25.484983,1
-83.033501,12.03012,1
-83.073097,12.20137,1
-83.073097,12.20137,1
-81.702316,24.499384,1
-83.073097,12.20137,1
-81.587997,24.551451,1
-81.876953,24.452066,1
-83.068398,12.18628,1
-81.393082,24.5646,1
-83.073097,12.20137,1
-81.193604,24.605167,1
-81.887413,24.475683,1
-81.193604,24.605167,1
-83.082199,12.17695,1
-81.702316,24.499384,1
-80.164566,25.388866,1
-81.111313,24.625584,1
-81.391098,24.61655,1
-81.887413,24.475683,1
-81.559647,24.513866,1
-83.033501,12.03012,1
-80.149147,25.484983,1
-81.391098,24.61655,1
-81.702316,24.499384,1
-81.887413,24.475683,1
-81.702316,24.499384,1
-81.581001,24.58535,1
-80.168434,25.464184,1
-81.702316,24.499384,1
-81.887413,24.475683,1
-83.073097,12.20137,1
-83.034698,12.18857,1
-81.193604,24.605167,1
-81.193604,24.605167,1
-81.701599,24.551933,1
-80.149147,25.484983,1
-80.149147,25.484983,1
-81.702316,24.499384,1
-83.082199,12.17695,1
-81.193604,24.605167,1
-83.073097,12.20137,1
-81.193604,24.605167,1
-81.887413,24.475683,1
-83.073097,12.20137,1
-81.702316,24.499384,1
-83.068398,12.18628,1
-81.702316,24.499384,1
-81.391098,24.61655,1
-81.887413,24.475683,1
-81.405151,24.546074,1
-83.073097,12.20137,1
-81.887413,24.475683,1
-81.111313,24.625584,1
-82.969398,12.29546,1
-81.702316,24.499384,1
-81.393082,24.5646,1
-81.393082,24.5646,1
-81.702316,24.499384,1
-81.393082,24.5646,1
-83.033501,12.03012,1
-81.193604,24.605167,1
-81.702316,24.499384,1
-81.345802,24.561199,1
-81.581001,24.58535,1
-81.391098,24.61655,1
-81.393082,24.5646,1
-83.073097,12.20137,1
-81.111313,24.625584,1
-81.391098,24.61655,1
-81.702316,24.499384,1
-81.702316,24.499384,1
-83.068398,12.18628,1
-81.581001,24.58535,1
-80.728416,24.837534,1
-80.728416,24.837534,1
-80.637665,24.835516,1
-80.859947,24.723551,1
-80.859947,24.723551,1
-81.020287,24.693367,1
-81.020287,24.693367,1
-80.964432,24.685583,1
-81.020287,24.693367,1
-81.020287,24.693367,1
-81.020287,24.693367,1
-81.020287,24.693367,1
-80.616585,24.904484,1
-81.020287,24.693367,1
-80.859947,24.723551,1
-81.020287,24.693367,1
-81.020287,24.693367,1
-80.964432,24.685583,1
-80.728416,24.837534,1
-81.020287,24.693367,1
-80.859947,24.723551,1
-80.728416,24.837534,1
-80.859947,24.723551,1
-80.754265,24.765966,1
-81.020287,24.693367,1
-80.859947,24.723551,1
-81.020287,24.693367,1
-80.964432,24.685583,1
-81.020287,24.693367,1
-80.859947,24.723551,1
-80.754265,24.765966,1
-80.964432,24.685583,1
-80.859947,24.723551,1
-80.859947,24.723551,1
-80.096664,25.590267,1
-80.859947,24.723551,1
-81.020287,24.693367,1
-80.859947,24.723551,1
-80.111732,25.472216,1
-81.020287,24.693367,1
-81.020287,24.693367,1
-80.616585,24.904484,1
-81.020287,24.693367,1
-80.964432,24.685583,1
-80.859947,24.723551,1
-80.754265,24.765966,1
-81.020287,24.693367,1
-80.754265,24.765966,1
-80.964432,24.685583,1
-81.020287,24.693367,1
-80.754265,24.765966,1
-80.754265,24.765966,1
-80.964432,24.685583,1
-80.964432,24.685583,1
-81.020287,24.693367,1
-80.964432,24.685583,1
-81.020287,24.693367,1
-81.020287,24.693367,1
-80.111732,25.472216,1
-94.283333,28.166667,1
-65.335449,18.312466,1
-65.569786,18.373934,1
-65.335449,18.312466,1
-65.228485,18.299067,1
-65.228485,18.299067,1
-65.228485,18.299067,1
-65.335449,18.312466,1
-65.232285,18.315001,1
-65.314964,18.338083,1
-65.319397,18.157133,1
-65.319397,18.157133,1
-65.232285,18.315001,1
-65.232285,18.315001,1
-65.569786,18.373934,1
-65.335449,18.312466,1
-65.332535,18.32865,1
-65.228485,18.299067,1
-65.228485,18.299067,1
-65.319397,18.157133,1
-65.332535,18.32865,1
-65.533653,18.36035,1
-65.335449,18.312466,1
-65.319397,18.157133,1
-65.335449,18.312466,1
-65.228485,18.299067,1
-65.332535,18.32865,1
-65.264786,18.338383,1
-65.533653,18.36035,1
-65.232285,18.315001,1
-65.335449,18.312466,1
-65.319397,18.157133,1
-65.335449,18.312466,1
-65.232285,18.315001,1
-65.232285,18.315001,1
-65.314964,18.338083,1
-65.228485,18.299067,1
-65.319397,18.157133,1
-65.319397,18.157133,1
-65.332535,18.32865,1
-65.319397,18.157133,1
-65.335449,18.312466,1
-65.332535,18.32865,1
-65.335449,18.312466,1
-65.335449,18.312466,1
-65.319397,18.157133,1
-65.314964,18.338083,1
-65.319397,18.157133,1
-65.228485,18.299067,1
-65.335449,18.312466,1
-65.319397,18.157133,1
-65.335449,18.312466,1
-65.264786,18.338383,1
-65.232285,18.315001,1
-65.533653,18.36035,1
-65.335449,18.312466,1
-65.228485,18.299067,1
-65.319397,18.157133,1
-65.232285,18.315001,1
-65.533653,18.36035,1
-65.228485,18.299067,1
-65.572502,18.377733,1
-65.335449,18.312466,1
-65.326836,18.296383,1
-65.232285,18.315001,1
-65.319397,18.157133,1
-65.335449,18.312466,1
-65.228485,18.299067,1
-65.332535,18.32865,1
-65.319397,18.157133,1
-65.314964,18.338083,1
-65.319397,18.157133,1
-65.533653,18.36035,1
-65.533653,18.36035,1
-65.319397,18.157133,1
-65.332535,18.32865,1
-65.332535,18.32865,1
-65.326836,18.296383,1
-65.228485,18.299067,1
-65.228485,18.299067,1
-65.228485,18.299067,1
-65.533653,18.36035,1
-65.314964,18.338083,1
-65.319397,18.157133,1
-65.228485,18.299067,1
-65.228485,18.299067,1
-65.332535,18.32865,1
-65.533653,18.36035,1
-65.335449,18.312466,1
-65.533653,18.36035,1
-65.228485,18.299067,1
-65.335449,18.312466,1
-65.319397,18.157133,1
-65.228485,18.299067,1
-65.228485,18.299067,1
-65.319397,18.157133,1
-65.53302,18.34215,1
-65.566597,18.3365,1
-65.570419,18.354666,1
-65.570419,18.354666,1
-65.570419,18.354666,1
-65.570419,18.354666,1
-65.53302,18.34215,1
-65.566597,18.3365,1
-65.570419,18.354666,1
-65.570419,18.354666,1
-78.903198,9.54065,1
-78.878166,9.488517,1
-78.944366,9.55365,1
-78.878166,9.488517,1
-82.132446,9.251233,1
-78.036499,9.5165,1
-78.882187,9.559533,1
-78.90638,9.54525,1
-78.903198,9.54065,1
-78.728081,9.488684,1
-78.882187,9.559533,1
-78.728081,9.488684,1
-78.95388,9.553233,1
-82.034698,9.26045,1
-78.882187,9.559533,1
-78.903198,9.54065,1
-78.882187,9.559533,1
-78.903198,9.54065,1
-78.878166,9.488517,1
-78.779213,9.596,1
-78.903198,9.54065,1
-78.882233,9.551833,1
-78.882187,9.559533,1
-78.882187,9.559533,1
-78.779213,9.596,1
-78.779213,9.596,1
-78.931297,9.4768,1
-78.912483,9.5388,1
-78.779213,9.596,1
-78.931297,9.4768,1
-78.931297,9.4768,1
-78.931297,9.4768,1
-78.903198,9.54065,1
-81.822517,9.107567,1
-78.903198,9.54065,1
-78.931297,9.4768,1
-78.840752,9.564583,1
-78.840752,9.564583,1
-82.100616,9.220317,1
-78.840752,9.564583,1
-78.840752,9.564583,1
-78.840752,9.564583,1
-78.885551,9.5436,1
-78.840752,9.564583,1
-78.840752,9.564583,1
-82.100616,9.220317,1
-78.94545,9.55455,1
-82.100616,9.220317,1
-78.94545,9.55455,1
-78.94545,9.55455,1
-78.94545,9.55455,1
-78.94545,9.55455,1
-78.94545,9.55455,1
-78.931297,9.4768,1
-78.931297,9.4768,1
-82.100616,9.220317,1
-78.840752,9.564583,1
-82.119019,9.26725,1
-82.100616,9.220317,1
-78.912483,9.5388,1
-78.912483,9.5388,1
-78.884453,9.588017,1
-78.840752,9.564583,1
-78.946266,9.551017,1
-78.946266,9.551017,1
-78.654236,9.52455,1
-78.654236,9.52455,1
-78.884453,9.588017,1
-78.654236,9.52455,1
-78.654236,9.52455,1
-78.654236,9.52455,1
-78.946266,9.551017,1
-78.946266,9.551017,1
-78.946266,9.551017,1
-78.946266,9.551017,1
-78.654236,9.52455,1
-78.676132,9.575283,1
-78.977852,9.545767,1
-78.654236,9.52455,1
-78.654236,9.52455,1
-78.654236,9.52455,1
-78.654236,9.52455,1
-78.654236,9.52455,1
-78.654236,9.52455,1
-78.873184,9.576016,1
-78.881264,9.56205,1
-78.654236,9.52455,1
-82.119965,9.26785,1
-78.946266,9.551017,1
-78.873184,9.576016,1
-78.903198,9.54065,1
-78.873184,9.576016,1
-78.881264,9.56205,1
-78.654236,9.52455,1
-78.654236,9.52455,1
-78.944366,9.55365,1
-78.946266,9.551017,1
-78.873184,9.576016,1
-78.881264,9.56205,1
-78.944366,9.55365,1
-78.944366,9.55365,1
-78.944366,9.55365,1
-78.931297,9.4768,1
-78.840752,9.564583,1
-78.946266,9.551017,1
-78.931297,9.4768,1
-78.840752,9.564583,1
-78.94545,9.55455,1
-78.946266,9.551017,1
-78.779213,9.596,1
-78.881264,9.56205,1
-78.654236,9.52455,1
-82.100616,9.220317,1
-78.882187,9.559533,1
-78.912483,9.5388,1
-78.903198,9.54065,1
-78.94545,9.55455,1
-78.654236,9.52455,1
-78.873184,9.576016,1
-78.881264,9.56205,1
-78.654236,9.52455,1
-78.946266,9.551017,1
-78.884453,9.588017,1
-78.840752,9.564583,1
-78.94545,9.55455,1
-78.654236,9.52455,1
-78.882187,9.559533,1
-81.822517,9.107567,1
-78.878166,9.488517,1
-78.840752,9.564583,1
-78.882187,9.559533,1
-78.903198,9.54065,1
-78.944366,9.55365,1
-78.654236,9.52455,1
-78.95388,9.553233,1
-82.119965,9.26785,1
-78.779213,9.596,1
-78.878166,9.488517,1
-78.728081,9.488684,1
-78.931297,9.4768,1
-78.946266,9.551017,1
-78.946266,9.551017,1
-78.931297,9.4768,1
-82.119019,9.26725,1
-78.873184,9.576016,1
-78.903198,9.54065,1
-78.946266,9.551017,1
-78.654236,9.52455,1
-78.728081,9.488684,1
-78.873184,9.576016,1
-78.903198,9.54065,1
-78.931297,9.4768,1
-82.100616,9.220317,1
-78.94545,9.55455,1
-78.912483,9.5388,1
-78.654236,9.52455,1
-78.946266,9.551017,1
-78.882187,9.559533,1
-78.885551,9.5436,1
-82.100616,9.220317,1
-78.944366,9.55365,1
-78.903198,9.54065,1
-78.94545,9.55455,1
-78.654236,9.52455,1
-78.903198,9.54065,1
-78.654236,9.52455,1
-82.034698,9.26045,1
-78.882187,9.559533,1
-78.873184,9.576016,1
-78.977852,9.545767,1
-78.654236,9.52455,1
-78.840752,9.564583,1
-78.884453,9.588017,1
-78.94545,9.55455,1
-78.882187,9.559533,1
-78.654236,9.52455,1
-78.840752,9.564583,1
-78.676132,9.575283,1
-78.931297,9.4768,1
-78.944366,9.55365,1
-78.881264,9.56205,1
-78.882233,9.551833,1
-78.840752,9.564583,1
-78.654236,9.52455,1
-78.90638,9.54525,1
-78.036499,9.5165,1
-78.903198,9.54065,1
-78.779213,9.596,1
-78.912483,9.5388,1
-78.654236,9.52455,1
-78.654236,9.52455,1
-82.100616,9.220317,1
-78.654236,9.52455,1
-78.946266,9.551017,1
-82.132446,9.251233,1
-78.903198,9.54065,1
-78.840752,9.564583,1
-78.779213,9.596,1
-78.840752,9.564583,1
-78.931297,9.4768,1
-78.878166,9.488517,1
-82.100616,9.220317,1
-76.79742,17.898854,1
-77.428612,18.477414,1
-81.324234,21.862467,1
-81.284431,21.8536,1
-81.324234,21.862467,1
-81.513168,22.158766,1
-81.428383,21.916283,1
-81.194946,21.808733,1
-81.330032,21.862467,1
-81.510353,22.020884,1
-81.284431,21.8536,1
-82.313713,21.559151,1
-81.416687,21.904284,1
-81.475632,21.987867,1
-82.313713,21.559151,1
-82.29277,21.548634,1
-82.29277,21.548634,1
-81.506615,22.036016,1
-81.330032,21.862467,1
-81.517586,22.095882,1
-81.483597,22.108984,1
-82.29277,21.548634,1
-81.284431,21.8536,1
-81.462486,21.963516,1
-81.416687,21.904284,1
-83.195984,21.614084,1
-82.778633,21.448633,1
-81.510353,22.020884,1
-81.194946,21.808733,1
-81.194946,21.808733,1
-81.324234,21.862467,1
-81.330032,21.862467,1
-81.428383,21.916283,1
-81.475632,21.987867,1
-81.510353,22.020884,1
-82.702797,21.477333,1
-83.195984,21.614084,1
-82.4217,21.538834,1
-82.443649,21.541466,1
-82.374565,21.525949,1
-81.330032,21.862467,1
-81.462486,21.963516,1
-81.324234,21.862467,1
-81.397018,21.885084,1
-81.416687,21.904284,1
-81.570183,22.085667,1
-82.374565,21.525949,1
-81.477654,22.153999,1
-81.462486,21.963516,1
-81.324234,21.862467,1
-81.513168,22.158766,1
-81.475632,21.987867,1
-82.313713,21.559151,1
-81.570183,22.085667,1
-81.546684,22.101467,1
-82.29277,21.548634,1
-81.477654,22.153999,1
-81.428383,21.916283,1
-81.416687,21.904284,1
-82.29277,21.548634,1
-81.194946,21.808733,1
-81.397018,21.885084,1
-81.967514,21.570801,1
-81.194946,21.808733,1
-81.475632,21.987867,1
-81.284431,21.8536,1
-81.249565,21.837933,1
-82.443649,21.541466,1
-81.967514,21.570801,1
-82.702797,21.477333,1
-81.416687,21.904284,1
-82.313713,21.559151,1
-81.330032,21.862467,1
-81.5886,21.579782,1
-81.194946,21.808733,1
-82.313713,21.559151,1
-81.475632,21.987867,1
-81.510353,22.020884,1
-81.475632,21.987867,1
-83.173683,21.591467,1
-81.428383,21.916283,1
-81.92717,21.595783,1
-82.778633,21.448633,1
-82.702797,21.477333,1
-81.428383,21.916283,1
-81.673515,21.5734,1
-81.546684,22.101467,1
-81.397018,21.885084,1
-82.778633,21.448633,1
-82.702797,21.477333,1
-81.506615,22.036016,1
-81.397018,21.885084,1
-81.673515,21.5734,1
-81.546684,22.101467,1
-81.483597,22.108984,1
-82.330215,21.5488,1
-81.496719,22.116266,1
-81.194946,21.808733,1
-82.313713,21.559151,1
-81.324234,21.862467,1
-81.5886,21.579782,1
-81.330032,21.862467,1
-81.428383,21.916283,1
-81.483597,22.108984,1
-81.500603,22.146883,1
-81.513168,22.158766,1
-81.5886,21.579782,1
-81.324234,21.862467,1
-81.462486,21.963516,1
-81.517586,22.095882,1
-81.096214,21.73835,1
-81.546684,22.101467,1
-81.428383,21.916283,1
-82.313713,21.559151,1
-81.416687,21.904284,1
-82.768715,21.451851,1
-81.517586,22.095882,1
-82.29277,21.548634,1
-82.330215,21.5488,1
-81.428383,21.916283,1
-81.416687,21.904284,1
-81.513168,22.158766,1
-82.702797,21.477333,1
-81.570183,22.085667,1
-81.096214,21.73835,1
-81.462486,21.963516,1
-83.195984,21.614084,1
-81.096214,21.73835,1
-81.5886,21.579782,1
-81.462486,21.963516,1
-81.475632,21.987867,1
-81.462486,21.963516,1
-81.462486,21.963516,1
-81.324234,21.862467,1
-82.313713,21.559151,1
-81.284431,21.8536,1
-82.313713,21.559151,1
-81.194946,21.808733,1
-81.428383,21.916283,1
-81.428383,21.916283,1
-81.330032,21.862467,1
-82.374565,21.525949,1
-81.284431,21.8536,1
-81.517586,22.095882,1
-81.673515,21.5734,1
-82.702797,21.477333,1
-82.313713,21.559151,1
-81.570183,22.085667,1
-82.313713,21.559151,1
-81.330032,21.862467,1
-81.967514,21.570801,1
-81.475632,21.987867,1
-81.416687,21.904284,1
-81.428383,21.916283,1
-82.330215,21.5488,1
-81.428383,21.916283,1
-83.173683,21.591467,1
-81.194946,21.808733,1
-82.702797,21.477333,1
-81.475632,21.987867,1
-81.477654,22.153999,1
-81.5886,21.579782,1
-82.702797,21.477333,1
-81.570183,22.085667,1
-81.506615,22.036016,1
-83.173683,21.591467,1
-83.195984,21.614084,1
-82.443649,21.541466,1
-82.374565,21.525949,1
-82.374565,21.525949,1
-81.330032,21.862467,1
-81.284431,21.8536,1
-81.570183,22.085667,1
-81.570183,22.085667,1
-82.449249,21.543533,1
-82.29277,21.548634,1
-82.443649,21.541466,1
-81.496719,22.116266,1
-81.496719,22.116266,1
-82.313713,21.559151,1
-82.330215,21.5488,1
-82.702797,21.477333,1
-82.374565,21.525949,1
-82.313713,21.559151,1
-82.374565,21.525949,1
-81.967514,21.570801,1
-82.29277,21.548634,1
-81.5886,21.579782,1
-82.702797,21.477333,1
-81.324234,21.862467,1
-81.397018,21.885084,1
-82.374565,21.525949,1
-82.313713,21.559151,1
-81.428383,21.916283,1
-81.284431,21.8536,1
-81.496719,22.116266,1
-81.416687,21.904284,1
-81.546684,22.101467,1
-81.428383,21.916283,1
-81.397018,21.885084,1
-81.284431,21.8536,1
-81.483597,22.108984,1
-81.475632,21.987867,1
-81.483597,22.108984,1
-81.570183,22.085667,1
-81.517586,22.095882,1
-81.475632,21.987867,1
-82.317146,21.562784,1
-81.475632,21.987867,1
-81.096214,21.73835,1
-81.324234,21.862467,1
-81.506615,22.036016,1
-81.462486,21.963516,1
-81.462486,21.963516,1
-81.330032,21.862467,1
-81.517586,22.095882,1
-81.513168,22.158766,1
-81.510353,22.020884,1
-82.374565,21.525949,1
-81.249565,21.837933,1
-81.546684,22.101467,1
-81.249565,21.837933,1
-81.546684,22.101467,1
-82.29277,21.548634,1
-81.284431,21.8536,1
-81.249565,21.837933,1
-82.330215,21.5488,1
-81.475632,21.987867,1
-81.506615,22.036016,1
-83.173683,21.591467,1
-82.313713,21.559151,1
-82.702797,21.477333,1
-81.416687,21.904284,1
-81.324234,21.862467,1
-81.416687,21.904284,1
-82.313713,21.559151,1
-81.570183,22.085667,1
-81.483597,22.108984,1
-82.768982,21.455,1
-81.416687,21.904284,1
-81.194946,21.808733,1
-81.416687,21.904284,1
-81.096214,21.73835,1
-81.324234,21.862467,1
-81.397018,21.885084,1
-81.517586,22.095882,1
-82.374565,21.525949,1
-82.313713,21.559151,1
-81.510353,22.020884,1
-82.29277,21.548634,1
-81.483597,22.108984,1
-81.330032,21.862467,1
-82.29277,21.548634,1
-81.171997,21.796566,1
-82.768715,21.451851,1
-81.171997,21.796566,1
-81.483597,22.108984,1
-82.702797,21.477333,1
-81.673515,21.5734,1
-81.475632,21.987867,1
-81.324234,21.862467,1
-81.428383,21.916283,1
-80.901947,23.2925,1
-80.587776,23.242222,1
-80.126663,23.101389,1
-79.144997,22.654722,1
-80.475555,23.219999,1
-79.144997,22.654722,1
-79.701385,22.915001,1
-79.586388,22.836945,1
-80.126663,23.101389,1
-80.126663,23.101389,1
-80.126663,23.101389,1
-80.212219,23.155277,1
-79.144997,22.654722,1
-79.586388,22.836945,1
-80.212219,23.155277,1
-80.212219,23.155277,1
-80.475555,23.219999,1
-79.144997,22.654722,1
-80.587776,23.242222,1
-80.959442,23.299723,1
-80.212219,23.155277,1
-79.586388,22.836945,1
-79.144997,22.654722,1
-80.475555,23.219999,1
-80.475555,23.219999,1
-79.701385,22.915001,1
-80.126663,23.101389,1
-79.144997,22.654722,1
-80.212219,23.155277,1
-79.144997,22.654722,1
-80.901947,23.2925,1
-80.126663,23.101389,1
-80.126663,23.101389,1
-80.901947,23.2925,1
-79.754997,22.949167,1
-79.144997,22.654722,1
-80.587776,23.242222,1
-80.126663,23.101389,1
-80.901947,23.2925,1
-80.126663,23.101389,1
-80.126663,23.101389,1
-79.586388,22.836945,1
-79.701385,22.915001,1
-80.959442,23.299723,1
-80.474167,23.210278,1
-80.126663,23.101389,1
-80.126663,23.101389,1
-80.475555,23.219999,1
-79.144997,22.654722,1
-79.363052,22.720278,1
-80.901947,23.2925,1
-79.144997,22.654722,1
-79.144997,22.654722,1
-80.212219,23.155277,1
-80.587776,23.242222,1
-80.587776,23.242222,1
-79.144997,22.654722,1
-80.126663,23.101389,1
-79.586388,22.836945,1
-80.212219,23.155277,1
-80.126663,23.101389,1
-80.901947,23.2925,1
-79.701385,22.915001,1
-80.587776,23.242222,1
-80.126663,23.101389,1
-79.144997,22.654722,1
-79.144997,22.654722,1
-80.475555,23.219999,1
-79.701385,22.915001,1
-80.587776,23.242222,1
-79.363052,22.720278,1
-80.901947,23.2925,1
-79.144997,22.654722,1
-80.587776,23.242222,1
-80.212219,23.155277,1
-79.701385,22.915001,1
-80.587776,23.242222,1
-80.212219,23.155277,1
-79.363052,22.720278,1
-79.144997,22.654722,1
-80.475555,23.219999,1
-79.363052,22.720278,1
-79.363052,22.720278,1
-80.126663,23.101389,1
-79.144997,22.654722,1
-79.586388,22.836945,1
-80.475555,23.219999,1
-79.144997,22.654722,1
-80.964996,23.293055,1
-78.444443,22.563612,1
-77.600555,22.026388,1
-77.537781,21.93111,1
-77.537781,21.93111,1
-78.693054,22.626667,1
-78.336945,22.541111,1
-78.336945,22.541111,1
-78.444443,22.563612,1
-78.040833,22.424999,1
-77.537781,21.93111,1
-77.537781,21.93111,1
-78.444443,22.563612,1
-78.444443,22.563612,1
-77.537781,21.93111,1
-78.444443,22.563612,1
-78.444443,22.563612,1
-78.444443,22.563612,1
-78.336945,22.541111,1
-77.537781,21.93111,1
-78.693054,22.626667,1
-77.537781,21.93111,1
-77.537781,21.93111,1
-77.537781,21.93111,1
-78.693054,22.626667,1
-78.444443,22.563612,1
-78.693054,22.626667,1
-78.693054,22.626667,1
-77.650833,22.177778,1
-78.693054,22.626667,1
-78.336945,22.541111,1
-78.336945,22.541111,1
-78.444443,22.563612,1
-78.336945,22.541111,1
-77.600555,22.026388,1
-78.336945,22.541111,1
-78.444443,22.563612,1
-78.444443,22.563612,1
-78.040833,22.424999,1
-78.444443,22.563612,1
-76.185867,9.379617,1
-75.816055,9.743944,1
-75.777031,9.767861,1
-79.949669,21.66865,1
-79.974998,21.691401,1
-79.949669,21.66865,1
-79.467735,21.07575,1
-79.928131,21.656967,1
-79.467735,21.07575,1
-78.902435,20.772367,1
-78.847954,20.811966,1
-79.000603,20.840216,1
-78.855164,20.763,1
-78.657684,20.644167,1
-79.999519,21.714216,1
-78.465332,20.586967,1
-79.290001,21.089817,1
-79.095284,20.898216,1
-79.974998,21.691401,1
-79.290001,21.089817,1
-78.465332,20.586967,1
-78.885864,20.771233,1
-79.290001,21.089817,1
-79.409164,21.07115,1
-78.465332,20.586967,1
-79.467735,21.07575,1
-79.290001,21.089817,1
-79.949669,21.66865,1
-78.465332,20.586967,1
-79.290001,21.089817,1
-78.752014,20.6728,1
-78.752014,20.6728,1
-78.657684,20.644167,1
-78.7575,20.685083,1
-79.999519,21.714216,1
-79.567314,21.21895,1
-78.70298,20.635599,1
-79.290001,21.089817,1
-79.999519,21.714216,1
-79.999519,21.714216,1
-79.58503,21.299433,1
-79.467735,21.07575,1
-79.290001,21.089817,1
-78.752014,20.6728,1
-79.118767,20.909782,1
-79.290001,21.089817,1
-78.902435,20.772367,1
-79.290001,21.089817,1
-79.118767,20.909782,1
-79.974998,21.691401,1
-78.657684,20.644167,1
-78.885864,20.771233,1
-79.92775,21.653334,1
-79.949669,21.66865,1
-79.095284,20.898216,1
-79.467735,21.07575,1
-79.467735,21.07575,1
-78.885864,20.771233,1
-79.949669,21.66865,1
-79.290001,21.089817,1
-79.567314,21.21895,1
-79.974998,21.691401,1
-78.885864,20.771233,1
-79.290001,21.089817,1
-79.218864,20.970116,1
-79.095284,20.898216,1
-79.999519,21.714216,1
-79.994331,21.713066,1
-79.999519,21.714216,1
-79.000603,20.840216,1
-79.949669,21.66865,1
-78.70298,20.635599,1
-79.974998,21.691401,1
-79.290001,21.089817,1
-79.645882,21.454317,1
-79.118767,20.909782,1
-79.92775,21.653334,1
-79.949669,21.66865,1
-78.596634,20.626833,1
-78.657684,20.644167,1
-79.422287,21.064466,1
-79.999519,21.714216,1
-78.596634,20.626833,1
-79.92775,21.653334,1
-79.974998,21.691401,1
-79.974998,21.691401,1
-78.956764,20.798401,1
-79.290001,21.089817,1
-79.645882,21.454317,1
-78.855164,20.763,1
-79.949669,21.66865,1
-79.290001,21.089817,1
-78.752014,20.6728,1
-79.92775,21.653334,1
-79.999519,21.714216,1
-79.095284,20.898216,1
-78.752014,20.6728,1
-79.58503,21.299433,1
-78.885864,20.771233,1
-79.467735,21.07575,1
-78.885864,20.771233,1
-79.949669,21.66865,1
-79.567314,21.21895,1
-79.095284,20.898216,1
-79.118767,20.909782,1
-78.847954,20.811966,1
-79.290001,21.089817,1
-79.949669,21.66865,1
-79.58503,21.299433,1
-79.949669,21.66865,1
-79.999519,21.714216,1
-79.290001,21.089817,1
-79.198868,20.966,1
-78.752014,20.6728,1
-78.847954,20.811966,1
-79.422287,21.064466,1
-79.92775,21.653334,1
-79.410515,21.067316,1
-79.999519,21.714216,1
-79.410515,21.067316,1
-79.999519,21.714216,1
-79.218864,20.970116,1
-78.885864,20.771233,1
-79.095284,20.898216,1
-79.095284,20.898216,1
-78.657684,20.644167,1
-78.752014,20.6728,1
-78.7575,20.685083,1
-79.290001,21.089817,1
-79.58503,21.299433,1
-79.999519,21.714216,1
-79.118767,20.909782,1
-78.855164,20.763,1
-79.422287,21.064466,1
-79.467735,21.07575,1
-79.999519,21.714216,1
-79.974998,21.691401,1
-79.974998,21.691401,1
-78.855164,20.763,1
-79.999519,21.714216,1
-79.994331,21.713066,1
-79.030014,20.848,1
-79.58503,21.299433,1
-79.290001,21.089817,1
-78.847954,20.811966,1
-79.290001,21.089817,1
-79.567314,21.21895,1
-79.290001,21.089817,1
-78.847954,20.811966,1
-77.428612,18.477414,1
-76.79742,17.898854,1
-69.161697,12.360333,1
-69.165001,12.318583,1
-69.165001,12.318583,1
-69.165001,12.318583,1
-69.165001,12.318583,1
-69.158279,12.375361,1
-69.158279,12.375361,1
-69.158279,12.375361,1
-69.158279,12.375361,1
-69.165001,12.318583,1
-69.165001,12.318583,1
-69.165001,12.318583,1
-69.158279,12.375361,1
-69.165001,12.318583,1
-69.165001,12.318583,1
-69.165001,12.318583,1
-69.161697,12.360333,1
-69.158279,12.375361,1
-69.158279,12.375361,1
-69.165001,12.318583,1
-69.165001,12.318583,1
-69.165001,12.318583,1
-69.165001,12.318583,1
-69.158279,12.375361,1
-69.161697,12.360333,1
-69.165001,12.318583,1
-69.165001,12.318583,1
-69.158279,12.375361,1
-69.158279,12.375361,1
-69.158279,12.375361,1
-69.165001,12.318583,1
-69.165001,12.318583,1
-69.161697,12.360333,1
-69.158279,12.375361,1
-69.165001,12.318583,1
-69.158279,12.375361,1
-69.161697,12.360333,1
-69.158279,12.375361,1
-69.161697,12.360333,1
-69.161697,12.360333,1
-69.158279,12.375361,1
-69.165001,12.318583,1
-69.165001,12.318583,1
-69.165001,12.318583,1
-69.165001,12.318583,1
-69.165001,12.318583,1
-69.161697,12.360333,1
-69.165001,12.318583,1
-69.165001,12.318583,1
