"species","decimalLongitude","decimalLatitude","countryCode","individualCount","gbifID","family","taxonRank","coordinateUncertaintyInMeters","year","basisOfRecord","institutionCode","datasetName","occurrenceStatus"
"Siderastrea radians",-87.683333,18.25,"MX",1,"1897534329","Siderastreidae","SPECIES",NA,2002,"PRESERVED_SPECIMEN","ECOSUR","Fortalecimiento de las colecciones de ECOSUR. Primera fase","PRESENT"
"Siderastrea radians",-87.683333,18.25,"MX",2,"1897534482","Siderastreidae","SPECIES",NA,2002,"PRESERVED_SPECIMEN","ECOSUR","Fortalecimiento de las colecciones de ECOSUR. Primera fase","PRESENT"
"Siderastrea radians",-87.683333,18.25,"MX",16,"1897534508","Siderastreidae","SPECIES",NA,2002,"PRESERVED_SPECIMEN","ECOSUR","Fortalecimiento de las colecciones de ECOSUR. Primera fase","PRESENT"
"Siderastrea radians",-87.683333,18.25,"MX",2,"1897534517","Siderastreidae","SPECIES",NA,2002,"PRESERVED_SPECIMEN","ECOSUR","Fortalecimiento de las colecciones de ECOSUR. Primera fase","PRESENT"
"Siderastrea radians",-87.683333,18.25,"MX",2,"1897534518","Siderastreidae","SPECIES",NA,2002,"PRESERVED_SPECIMEN","ECOSUR","Fortalecimiento de las colecciones de ECOSUR. Primera fase","PRESENT"
"Siderastrea radians",-87.683333,18.25,"MX",2,"1897534520","Siderastreidae","SPECIES",NA,2002,"PRESERVED_SPECIMEN","ECOSUR","Fortalecimiento de las colecciones de ECOSUR. Primera fase","PRESENT"
"Siderastrea radians",-87.683333,18.25,"MX",2,"1897534531","Siderastreidae","SPECIES",NA,2002,"PRESERVED_SPECIMEN","ECOSUR","Fortalecimiento de las colecciones de ECOSUR. Primera fase","PRESENT"
"Siderastrea radians",-87.683333,18.25,"MX",1,"1897534534","Siderastreidae","SPECIES",NA,2002,"PRESERVED_SPECIMEN","ECOSUR","Fortalecimiento de las colecciones de ECOSUR. Primera fase","PRESENT"
"Siderastrea radians",-87.683333,18.25,"MX",1,"1897534535","Siderastreidae","SPECIES",NA,2002,"PRESERVED_SPECIMEN","ECOSUR","Fortalecimiento de las colecciones de ECOSUR. Primera fase","PRESENT"
"Siderastrea radians",-87.683333,18.25,"MX",2,"1897534541","Siderastreidae","SPECIES",NA,2002,"PRESERVED_SPECIMEN","ECOSUR","Fortalecimiento de las colecciones de ECOSUR. Primera fase","PRESENT"
"Siderastrea radians",-76.387021,18.173418,"JM",NA,"2236194469","Siderastreidae","SPECIES",NA,2002,"HUMAN_OBSERVATION","uwi-cms-ccdc","CPACC-PLAND_2002","PRESENT"
"Siderastrea radians",-75.723389,9.420944,"CO",NA,"1890391318","Siderastreidae","SPECIES",100,2001,"HUMAN_OBSERVATION","NIWA","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","PRESENT"
"Siderastrea radians",-76.173218,9.396283,"CO",NA,"1890391326","Siderastreidae","SPECIES",100,2001,"HUMAN_OBSERVATION","NIWA","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","PRESENT"
"Siderastrea radians",-75.683731,9.74175,"CO",NA,"1890391335","Siderastreidae","SPECIES",100,2001,"HUMAN_OBSERVATION","NIWA","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","PRESENT"
"Siderastrea radians",-75.651916,9.764033,"CO",NA,"1890391337","Siderastreidae","SPECIES",100,2001,"HUMAN_OBSERVATION","NIWA","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","PRESENT"
"Siderastrea radians",-77.362801,8.655817,"CO",NA,"1890391354","Siderastreidae","SPECIES",100,2001,"HUMAN_OBSERVATION","NIWA","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","PRESENT"
"Siderastrea radians",-76.185867,9.379617,"CO",NA,"1890391365","Siderastreidae","SPECIES",100,2001,"HUMAN_OBSERVATION","NIWA","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","PRESENT"
"Siderastrea radians",-75.849419,9.698972,"CO",NA,"1890391367","Siderastreidae","SPECIES",100,2001,"HUMAN_OBSERVATION","NIWA","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","PRESENT"
"Siderastrea radians",-75.829613,9.696278,"CO",NA,"1890391376","Siderastreidae","SPECIES",100,2001,"HUMAN_OBSERVATION","NIWA","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","PRESENT"
"Siderastrea radians",-75.829613,9.696278,"CO",NA,"1890391384","Siderastreidae","SPECIES",100,2001,"HUMAN_OBSERVATION","NIWA","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","PRESENT"
"Siderastrea radians",-75.816055,9.743944,"CO",NA,"1890391428","Siderastreidae","SPECIES",100,2001,"HUMAN_OBSERVATION","NIWA","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","PRESENT"
"Siderastrea radians",-75.777031,9.767861,"CO",NA,"1890391434","Siderastreidae","SPECIES",100,2001,"HUMAN_OBSERVATION","NIWA","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","PRESENT"
"Siderastrea radians",-75.699997,9.706284,"CO",NA,"1890391442","Siderastreidae","SPECIES",100,2001,"HUMAN_OBSERVATION","NIWA","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","PRESENT"
"Siderastrea radians",-78.109665,20.584999,"CU",NA,"1935251510","Siderastreidae","SPECIES",NA,2001,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-78.200836,20.568832,"CU",NA,"1935254117","Siderastreidae","SPECIES",NA,2001,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-78.182831,20.6035,"CU",NA,"1935260591","Siderastreidae","SPECIES",NA,2001,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-77.428612,18.477414,"JM",NA,"2236194363","Siderastreidae","SPECIES",NA,2001,"HUMAN_OBSERVATION","uwi-cms-ccdc","CPACC-DBAY_2001","PRESENT"
"Siderastrea radians",-76.79742,17.898854,"JM",NA,"2236194429","Siderastreidae","SPECIES",NA,2001,"HUMAN_OBSERVATION","uwi-cms-ccdc","CPACC-PROYAL_2001","PRESENT"
"Siderastrea radians",-79.894081,19.687851,"KY",NA,"1935238020","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-79.740952,19.758183,"KY",NA,"1935258290","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-79.894081,19.687851,"KY",NA,"1935269724","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-76.387021,18.173418,"JM",NA,"2236194373","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","uwi-cms-ccdc","CPACC-PLAND_2000","PRESENT"
"Siderastrea radians",-87.885185,16.726583,"BZ",NA,"1935233109","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-87.744049,17.59375,"BZ",NA,"1935243866","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-78.012581,18.457783,"JM",NA,"1935228515","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-78.131882,18.464167,"JM",NA,"1935229126","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-76.708687,18.274534,"JM",NA,"1935229158","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-77.274734,18.472767,"JM",NA,"1935229518","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-78.012581,18.457783,"JM",NA,"1935229869","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-78.075348,18.459084,"JM",NA,"1935229959","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-76.708687,18.274534,"JM",NA,"1935231409","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-77.005486,18.415066,"JM",NA,"1935231509","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-76.708687,18.274534,"JM",NA,"1935231550","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-76.708687,18.274534,"JM",NA,"1935231934","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-77.274734,18.472767,"JM",NA,"1935233096","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-77.921669,18.50585,"JM",NA,"1935234598","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-77.274734,18.472767,"JM",NA,"1935235528","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-77.078468,18.41905,"JM",NA,"1935236821","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-78.251099,18.4259,"JM",NA,"1935237405","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-76.287369,18.073833,"JM",NA,"1935239538","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-76.708687,18.274534,"JM",NA,"1935245742","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-77.934547,18.494684,"JM",NA,"1935247209","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-76.287369,18.073833,"JM",NA,"1935247404","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-76.287369,18.073833,"JM",NA,"1935247976","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-77.274734,18.472767,"JM",NA,"1935249448","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-77.274734,18.472767,"JM",NA,"1935251711","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-77.954216,18.456583,"JM",NA,"1935252058","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-76.287369,18.073833,"JM",NA,"1935252285","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-78.361198,18.300783,"JM",NA,"1935252431","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-77.274734,18.472767,"JM",NA,"1935253038","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-77.274734,18.472767,"JM",NA,"1935254450","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-76.287369,18.073833,"JM",NA,"1935254603","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-78.251099,18.4259,"JM",NA,"1935255252","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-78.131882,18.464167,"JM",NA,"1935255476","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-77.118202,18.419317,"JM",NA,"1935256927","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-77.934547,18.494684,"JM",NA,"1935257020","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-77.274734,18.472767,"JM",NA,"1935260157","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-78.012581,18.457783,"JM",NA,"1935260910","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-77.005486,18.415066,"JM",NA,"1935261745","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-76.708687,18.274534,"JM",NA,"1935261892","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-78.012581,18.457783,"JM",NA,"1935262230","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-77.970947,18.453449,"JM",NA,"1935263440","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-78.361198,18.300783,"JM",NA,"1935266451","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-78.075348,18.459084,"JM",NA,"1935267211","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-77.970947,18.453449,"JM",NA,"1935269761","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-76.287369,18.073833,"JM",NA,"1935270015","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-77.561119,18.494984,"JM",NA,"1935228591","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-77.595131,18.492701,"JM",NA,"1935234247","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-77.561119,18.494984,"JM",NA,"1935239872","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-77.561119,18.494984,"JM",NA,"1935241468","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-77.561119,18.494984,"JM",NA,"1935242282","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-77.561119,18.494984,"JM",NA,"1935243836","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-77.561119,18.494984,"JM",NA,"1935251575","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-77.595131,18.492701,"JM",NA,"1935254214","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-77.561119,18.494984,"JM",NA,"1935254395","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-77.595131,18.492701,"JM",NA,"1935255129","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-77.561119,18.494984,"JM",NA,"1935255972","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-77.561119,18.494984,"JM",NA,"1935259742","Siderastreidae","SPECIES",NA,2000,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-87.302979,20.402189,"MX",NA,"1935230029","Siderastreidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-87.299103,20.40765,"MX",NA,"1935234259","Siderastreidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-87.299103,20.40765,"MX",NA,"1935253408","Siderastreidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-67.238792,10.553123,"VE",NA,"1935292902","Siderastreidae","SPECIES",NA,1999,"PRESERVED_SPECIMEN","UCV",NA,"PRESENT"
"Siderastrea radians",-67.238792,10.553123,"VE",NA,"1935292923","Siderastreidae","SPECIES",NA,1999,"PRESERVED_SPECIMEN","UCV",NA,"PRESENT"
"Siderastrea radians",-67.238792,10.553123,"VE",NA,"1935292957","Siderastreidae","SPECIES",NA,1999,"PRESERVED_SPECIMEN","UCV",NA,"PRESENT"
"Siderastrea radians",-88.139999,16.76,"BZ",NA,"1935231542","Siderastreidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-88.139999,16.76,"BZ",NA,"1935253511","Siderastreidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-71.981988,12.188172,"CO",1,"2574319535","Siderastreidae","SPECIES",NA,1999,"PRESERVED_SPECIMEN","INVEMAR","Colección de Cnidarios del Museo de Historia Natural Marina de Colombia - Makuriwa","PRESENT"
"Siderastrea radians",-71.133949,21.518984,"TC",NA,"1935226799","Siderastreidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-71.133949,21.518984,"TC",NA,"1935231571","Siderastreidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-87.528214,17.250584,"BZ",NA,"1935246828","Siderastreidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-71.133949,21.518984,"TC",NA,"1935268821","Siderastreidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-87.526497,17.221001,"BZ",NA,"1935269728","Siderastreidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Siderastrea radians",-82.805336,9.725,"CR",NA,"1890392034","Siderastreidae","SPECIES",100,1999,"HUMAN_OBSERVATION","NIWA","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","PRESENT"
"Siderastrea radians",-82.805336,9.725,"CR",NA,"1890392036","Siderastreidae","SPECIES",100,1999,"HUMAN_OBSERVATION","NIWA","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","PRESENT"
"Siderastrea radians",-82.805336,9.725,"CR",NA,"1890392037","Siderastreidae","SPECIES",100,1999,"HUMAN_OBSERVATION","NIWA","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","PRESENT"
"Siderastrea radians",-82.805,9.738334,"CR",NA,"1890392042","Siderastreidae","SPECIES",100,1999,"HUMAN_OBSERVATION","NIWA","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","PRESENT"
"Siderastrea radians",-82.805336,9.725,"CR",NA,"1890392048","Siderastreidae","SPECIES",100,1999,"HUMAN_OBSERVATION","NIWA","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","PRESENT"
"Siderastrea radians",-82.805336,9.725,"CR",NA,"1890392052","Siderastreidae","SPECIES",100,1999,"HUMAN_OBSERVATION","NIWA","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","PRESENT"
"Siderastrea radians",-82.805,9.738334,"CR",NA,"1890392058","Siderastreidae","SPECIES",100,1999,"HUMAN_OBSERVATION","NIWA","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","PRESENT"
"Siderastrea radians",-82.805336,9.725,"CR",NA,"1890392060","Siderastreidae","SPECIES",100,1999,"HUMAN_OBSERVATION","NIWA","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","PRESENT"
"Siderastrea radians",-82.805,9.738334,"CR",NA,"1890392062","Siderastreidae","SPECIES",100,1999,"HUMAN_OBSERVATION","NIWA","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","PRESENT"
"Siderastrea radians",-82.805336,9.725,"CR",NA,"1890392065","Siderastreidae","SPECIES",100,1999,"HUMAN_OBSERVATION","NIWA","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","PRESENT"
"Siderastrea radians",-82.805336,9.725,"CR",NA,"1890392069","Siderastreidae","SPECIES",100,1999,"HUMAN_OBSERVATION","NIWA","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","PRESENT"
"Siderastrea radians",-82.805,9.738334,"CR",NA,"1890392071","Siderastreidae","SPECIES",100,1999,"HUMAN_OBSERVATION","NIWA","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","PRESENT"
"Siderastrea radians",-82.805336,9.725,"CR",NA,"1890392072","Siderastreidae","SPECIES",100,1999,"HUMAN_OBSERVATION","NIWA","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","PRESENT"
"Siderastrea radians",-82.805336,9.725,"CR",NA,"1890392073","Siderastreidae","SPECIES",100,1999,"HUMAN_OBSERVATION","NIWA","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","PRESENT"
"Siderastrea radians",-82.805336,9.725,"CR",NA,"1890392077","Siderastreidae","SPECIES",100,1999,"HUMAN_OBSERVATION","NIWA","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","PRESENT"
"Siderastrea radians",-82.805336,9.725,"CR",NA,"1890392089","Siderastreidae","SPECIES",100,1999,"HUMAN_OBSERVATION","NIWA","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","PRESENT"
"Siderastrea radians",-82.805336,9.725,"CR",NA,"1890392091","Siderastreidae","SPECIES",100,1999,"HUMAN_OBSERVATION","NIWA","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","PRESENT"
"Siderastrea radians",-82.805336,9.725,"CR",NA,"1890392100","Siderastreidae","SPECIES",100,1999,"HUMAN_OBSERVATION","NIWA","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","PRESENT"
"Siderastrea radians",-82.805832,9.75,"CR",NA,"1890392104","Siderastreidae","SPECIES",100,1999,"HUMAN_OBSERVATION","NIWA","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","PRESENT"
"Siderastrea radians",-82.805832,9.75,"CR",NA,"1890392107","Siderastreidae","SPECIES",100,1999,"HUMAN_OBSERVATION","NIWA","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","PRESENT"
"Siderastrea radians",-82.805832,9.75,"CR",NA,"1890392113","Siderastreidae","SPECIES",100,1999,"HUMAN_OBSERVATION","NIWA","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","PRESENT"
"Siderastrea radians",-82.805336,9.725,"CR",NA,"1890392114","Siderastreidae","SPECIES",100,1999,"HUMAN_OBSERVATION","NIWA","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","PRESENT"
"Siderastrea radians",-82.805,9.738334,"CR",NA,"1890392116","Siderastreidae","SPECIES",100,1999,"HUMAN_OBSERVATION","NIWA","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","PRESENT"
"Siderastrea radians",-82.805336,9.725,"CR",NA,"1890392124","Siderastreidae","SPECIES",100,1999,"HUMAN_OBSERVATION","NIWA","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","PRESENT"
"Siderastrea radians",-82.805336,9.725,"CR",NA,"1890392127","Siderastreidae","SPECIES",100,1999,"HUMAN_OBSERVATION","NIWA","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","PRESENT"
"Siderastrea radians",-82.805336,9.725,"CR",NA,"1890392132","Siderastreidae","SPECIES",100,1999,"HUMAN_OBSERVATION","NIWA","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","PRESENT"
"Siderastrea radians",-82.805336,9.725,"CR",NA,"1890392136","Siderastreidae","SPECIES",100,1999,"HUMAN_OBSERVATION","NIWA","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","PRESENT"
"Siderastrea radians",-82.805832,9.75,"CR",NA,"1890392143","Siderastreidae","SPECIES",100,1999,"HUMAN_OBSERVATION","NIWA","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","PRESENT"
"Siderastrea radians",-82.805,9.738334,"CR",NA,"1890392151","Siderastreidae","SPECIES",100,1999,"HUMAN_OBSERVATION","NIWA","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","PRESENT"
"Siderastrea radians",-82.805336,9.725,"CR",NA,"1890392152","Siderastreidae","SPECIES",100,1999,"HUMAN_OBSERVATION","NIWA","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","PRESENT"
"Siderastrea radians",-82.805832,9.75,"CR",NA,"1890392154","Siderastreidae","SPECIES",100,1999,"HUMAN_OBSERVATION","NIWA","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","PRESENT"
"Siderastrea radians",-82.805832,9.75,"CR",NA,"1890392157","Siderastreidae","SPECIES",100,1999,"HUMAN_OBSERVATION","NIWA","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","PRESENT"
"Siderastrea radians",-82.805832,9.75,"CR",NA,"1890392163","Siderastreidae","SPECIES",100,1999,"HUMAN_OBSERVATION","NIWA","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","PRESENT"
"Siderastrea radians",-82.805336,9.725,"CR",NA,"1890392164","Siderastreidae","SPECIES",100,1999,"HUMAN_OBSERVATION","NIWA","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","PRESENT"
"Siderastrea radians",-82.805,9.738334,"CR",NA,"1890392169","Siderastreidae","SPECIES",100,1999,"HUMAN_OBSERVATION","NIWA","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","PRESENT"
"Siderastrea radians",-82.805,9.738334,"CR",NA,"1890392176","Siderastreidae","SPECIES",100,1999,"HUMAN_OBSERVATION","NIWA","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","PRESENT"
"Siderastrea radians",-82.805,9.738334,"CR",NA,"1890392177","Siderastreidae","SPECIES",100,1999,"HUMAN_OBSERVATION","NIWA","South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset","PRESENT"
