"decimalLongitude","decimalLatitude","Montastraea_cavernosa"
-78.8812637329,9.56204986572,"1"
-83.068397522,12.1862802505,"1"
-80.6165847778,24.9044837952,"1"
-72.173248291,21.8301506042,"1"
-78.88218689,9.559533119,"1"
-69.1650009155,12.3185825348,"1"
-62.9776649475,17.4616661072,"1"
-88.1699981689,16.7099990845,"1"
-80.0688323975,19.6918334961,"1"
-87.7505569458,18.5152778625,"1"
-64.5810089111,17.7896709442,"1"
-67.0568084717,17.9146308899,"1"
-78.8551635742,20.7630004883,"1"
-63.0079994202,18.0106658936,"1"
-96.1269454956,19.231388092,"1"
-65.3354492188,18.3124656677,"1"
-66.9891204834,17.8931102753,"1"
-87.8018798828,16.9100837708,"1"
-77.2747344971,18.4727668762,"1"
-64.6486129761,17.7786808014,"1"
-87.5369415283,19.1375007629,"1"
-81.6735153198,21.5734004974,"1"
-87.8823852539,16.7407836914,"1"
-81.5701828003,22.0856666565,"1"
-65.3354492188,18.3124656677,"1"
-64.5898132324,17.7930603027,"1"
-71.1535186768,21.4792327881,"1"
-84.5137176514,21.8094329834,"1"
-87.2482681274,18.6049995422,"1"
-80.4755554199,23.2199993134,"1"
-80.1064987183,19.6663837433,"1"
-64.5823516846,18.4746170044,"1"
-82.9428482056,24.612909317,"1"
-64.6194534302,17.8048400879,"1"
-82.9202728271,24.6206302643,"1"
-82.443649292,21.5414657593,"1"
-66.9794464111,17.9311199188,"1"
-78.3369445801,22.5411109924,"1"
-80.1024932861,26.012550354,"1"
-64.5823516846,18.4746170044,"1"
-81.4165344238,19.385433197,"1"
-87.4343032837,18.5258998871,"1"
-87.7055587769,18.7083339691,"1"
-88.0599975586,16.8099994659,"1"
-82.9517822266,24.6091308594,"1"
-87.6050033569,17.2259674072,"1"
-64.7634658813,18.3178825378,"1"
-96.1269454956,19.231388092,"1"
-64.6806030273,18.3356990814,"1"
-64.7640838623,18.3141670227,"1"
-87.4527740479,19.9750003815,"1"
-79.5673141479,21.2189502716,"1"
-66.9471817017,17.9026794434,"1"
-80.092918396,19.6781673431,"1"
-64.5678024292,17.7896709442,"1"
-87.5369415283,19.1375007629,"1"
-80.1491470337,25.4849834442,"1"
-68.3528366089,12.2183332443,"1"
-63.2594985962,17.6248340607,"1"
-96.1269454956,19.231388092,"1"
-64.7555007935,17.7871170044,"1"
-77.3973464966,23.7285003662,"1"
-82.9231262207,24.6354598999,"1"
-82.8734664917,24.6658000946,"1"
-93.601852417,27.9099693298,"1"
-64.5823516846,18.4746170044,"1"
-83.6863937378,24.7919406891,"1"
-67.0790634155,17.8976993561,"1"
-64.6914978027,17.7686328888,"1"
-77.3212661743,18.4701328278,"1"
-39.113333,-16.951389,"1"
-79.9496688843,21.6686496735,"1"
-80.089012146,26.1782894135,"1"
-87.626663208,18.8930549622,"1"
-77.6910018921,24.6259994507,"1"
-64.5878219604,17.799539566,"1"
-64.7439193726,18.3735599518,"1"
-78.444442749,22.5636119843,"1"
-67.025680542,17.9627094269,"1"
-72.173248291,21.8301506042,"1"
-66.2164306641,17.9156303406,"1"
-67.1069564819,17.9349308014,"1"
-64.726600647,18.3138504028,"1"
-77.4510803223,18.4792175293,"1"
-64.6016235352,17.7984600067,"1"
-64.726600647,18.3138504028,"1"
-82.9497833252,24.6304302216,"1"
-87.4563903809,20.1141662598,"1"
-65.2284851074,18.2990665436,"1"
-77.3769989014,23.6965007782,"1"
-64.6105575562,17.7917404175,"1"
-36.806,-17.134,"1"
-78.7574996948,20.6850833893,"1"
-77.8783721924,24.8792705536,"1"
-77.6706771851,24.3431491852,"1"
-81.4165344238,19.385433197,"1"
-77.3212661743,18.4701328278,"1"
-80.1117324829,25.4722156525,"1"
-87.3029785156,20.4021892548,"1"
-64.7914962769,18.3542995453,"1"
-64.7748031616,18.35779953,"1"
-81.8874130249,24.4756832123,"1"
-82.9141082764,24.6340007782,"1"
-80.126663208,23.1013889313,"1"
-64.6447601318,17.7872695923,"1"
-64.5823516846,18.4746170044,"1"
-82.9428482056,24.612909317,"1"
-64.9516143799,18.3296833038,"1"
-67.099861145,17.9294204712,"1"
-81.7023162842,24.4993839264,"1"
-34.006,-20.951,"1"
-64.5704421997,17.7896194458,"1"
-84.5137176514,21.8094329834,"1"
-71.5177001953,21.4832668304,"1"
-67.0125808716,17.908700943,"1"
-69.1650009155,12.3185825348,"1"
-84.5182342529,21.7878341675,"1"
-93.8204269409,27.8726997375,"1"
-78.7792129517,9.59599971771,"1"
-93.6006774902,27.913230896,"1"
-67.0620880127,17.9208908081,"1"
-78.9312973,9.476799965,"1"
-62.9824981689,17.4640007019,"1"
-64.4099349976,18.7527332306,"1"
-65.33253479,18.3286495209,"1"
-82.8970489502,24.628660202,"1"
-78.90319824,9.540650368,"1"
-77.0320129395,18.4248008728,"1"
-64.5784072876,17.7736606598,"1"
-78.91248322,9.53880024,"1"
-77.6910018921,24.6306667328,"1"
-81.513168335,22.1587657928,"1"
-64.580947876,17.7884197235,"1"
-93.8153610229,27.8740901947,"1"
-67.0728912354,17.898349762,"1"
-93.8143615723,27.8763504028,"1"
-81.393081665,24.5645999908,"1"
-67.0286636353,17.8890094757,"1"
-93.6015777588,27.9118804932,"1"
-82.9202728271,24.6206302643,"1"
-63.2594985962,17.6248340607,"1"
-65.2284851074,18.2990665436,"1"
-80.1024932861,26.012550354,"1"
-67.0148696899,17.9171791077,"1"
-64.5848007202,17.7959709167,"1"
-78.6542358398,9.52455043793,"1"
-78.9312973022,9.4767999649,"1"
-38.6673316956,-17.9833335876,"1"
-67.0167388916,17.9449996948,"1"
-87.8268203735,18.239200592,"1"
-69.1650009155,12.3185825348,"1"
-80.089012146,26.1782894135,"1"
-66.9449615479,17.9023208618,"1"
-77.2747344971,18.4727668762,"1"
-69.1616973877,12.3603334427,"1"
-64.5773162842,17.7425498962,"1"
-83.068397522,12.1862802505,"1"
-78.2709503174,18.4142494202,"1"
-80.1064987183,19.6663837433,"1"
-82.702796936,21.4773330688,"1"
-64.5855178833,17.7863998413,"1"
-81.4166870117,21.9042835236,"1"
-65.5336532593,18.3603496552,"1"
-93.8089981079,27.921667099,"1"
-82.3137130737,21.5591506958,"1"
-78.6542358398,9.52455043793,"1"
-77.4263687134,23.7909202576,"1"
-65.2322845459,18.3150005341,"1"
-64.5895996094,17.7641201019,"1"
-64.3207702637,18.7493495941,"1"
-81.876953125,24.4520664215,"1"
-72.173248291,21.8301506042,"1"
-67.0830001831,17.929069519,"1"
-81.5466842651,22.1014671326,"1"
-72.2242660522,21.489282608,"1"
-78.8407516479,9.56458282471,"1"
-64.9516143799,18.3296833038,"1"
-82.702796936,21.4773330688,"1"
-80.089012146,26.1782894135,"1"
-78.3666152954,18.2886829376,"1"
-64.760597229,18.3153190613,"1"
-72.173248291,21.8301506042,"1"
-81.0962142944,21.7383499146,"1"
-64.6330032349,17.808259964,"1"
-72.1869812012,21.8140163422,"1"
-96.1269454956,19.231388092,"1"
-64.652923584,17.7754306793,"1"
-79.2900009155,21.0898170471,"1"
-66.9872665405,17.8916091919,"1"
-81.5701828003,22.0856666565,"1"
-77.6820678711,24.5402202606,"1"
-64.9907302856,18.3178672791,"1"
-82.8870620728,24.6680793762,"1"
-93.6034469604,27.9100208282,"1"
-66.9580535889,17.9276599884,"1"
-64.4099349976,18.7527332306,"1"
-67.0996704102,17.924779892,"1"
-79.0952835083,20.8982162476,"1"
-87.6050033569,17.2259674072,"1"
-80.0696868896,19.6943492889,"1"
-87.5989303589,17.1384162903,"1"
-33.643,-20.857,"1"
-64.7345428467,18.305059433,"1"
-72.2242660522,21.489282608,"1"
-64.6105194092,17.7966194153,"1"
-82.9428482056,24.612909317,"1"
-76.7086868286,18.2745342255,"1"
-64.3207702637,18.7493495941,"1"
-64.5857772827,17.7987804413,"1"
-72.173248291,21.8301506042,"1"
-78.9312973022,9.4767999649,"1"
-80.088684082,19.6570167542,"1"
-28.842,-20.513,"1"
-64.6209716797,17.7670898438,"1"
-64.7555007935,17.7871170044,"1"
-81.2011489868,19.2917823792,"1"
-93.5914993286,27.9053325653,"1"
-82.9517822266,24.6091308594,"1"
-87.5943527222,17.1567840576,"1"
-82.3745651245,21.5259494781,"1"
-87.528213501,17.2505836487,"1"
-81.5701828003,22.0856666565,"1"
-93.5988693237,27.9082393646,"1"
-64.7647018433,18.3115997314,"1"
-80.0689468384,19.693983078,"1"
-80.0898208618,26.1514701843,"1"
-78.6930541992,22.6266670227,"1"
-64.6111984253,17.782459259,"1"
-64.7555007935,17.7871170044,"1"
-82.8970489502,24.628660202,"1"
-72.173248291,21.8301506042,"1"
-81.5879974365,24.5514507294,"1"
-77.3212661743,18.4701328278,"1"
-88.1399993896,16.7600002289,"1"
-82.7689819336,21.4549999237,"1"
-77.6933288574,24.5958309174,"1"
-64.6860961914,18.3180408478,"1"
-82.8970489502,24.628660202,"1"
-72.4701843262,21.6648330688,"1"
-80.8599472046,24.7235507965,"1"
-71.1548995972,21.4407157898,"1"
-88.1600036621,16.7700004578,"1"
-38.7066650391,-17.9624996185,"1"
-62.9878349304,17.4643325806,"1"
-64.6681900024,17.7765102386,"1"
-79.9943313599,21.7130661011,"1"
-77.6892166138,24.5263309479,"1"
-77.2747344971,18.4727668762,"1"
-67.033203125,17.9621200562,"1"
-79.974319458,19.6937999725,"1"
-64.6028823853,17.8029994965,"1"
-87.6067962646,17.2240161896,"1"
-93.8089981079,27.921667099,"1"
-80.9594421387,23.2997226715,"1"
-82.3137130737,21.5591506958,"1"
-82.702796936,21.4773330688,"1"
-69.1650009155,12.3185825348,"1"
-64.7640838623,18.3141670227,"1"
-80.8599472046,24.7235507965,"1"
-81.4165344238,19.385433197,"1"
-64.6424789429,17.7870807648,"1"
-63.2531661987,17.6433334351,"1"
-66.9855117798,17.9089603424,"1"
-76.6897964478,18.2696342468,"1"
-96.1269454956,19.231388092,"1"
-64.663192749,17.7765808105,"1"
-63.0079994202,18.0106658936,"1"
-83.068397522,12.1862802505,"1"
-80.0696868896,19.6943492889,"1"
-77.3883972168,18.4678668976,"1"
-78.9454498291,9.5545501709,"1"
-62.9916648865,17.468000412,"1"
-78.3557815552,18.3420505524,"1"
-64.6914978027,17.7686328888,"1"
-65.3193969727,18.1571331024,"1"
-69.1650009155,12.3185825348,"1"
-39.018333,-18.011111,"1"
-80.1121368408,19.661699295,"1"
-88.0599975586,16.8099994659,"1"
-69.1616973877,12.3603334427,"1"
-67.10546875,17.9291706085,"1"
-82.10061646,9.220316887,"1"
-64.6914978027,17.7686328888,"1"
-81.393081665,24.5645999908,"1"
-93.8209381104,27.8726997375,"1"
-81.4756317139,21.9878673553,"1"
-83.073097229,12.2013702393,"1"
-79.0006027222,20.840215683,"1"
-78.9462661743,9.55101680756,"1"
-96.1269454956,19.231388092,"1"
-64.7555007935,17.7871170044,"1"
-88.0599975586,16.8099994659,"1"
-64.5691680908,17.7840194702,"1"
-93.5993728638,27.9073295593,"1"
-96.1269454956,19.231388092,"1"
-64.7555007935,17.7871170044,"1"
-69.1650009155,12.3185825348,"1"
-94.2799987793,28.1700000763,"1"
-64.3207702637,18.7493495941,"1"
-64.5474472046,17.774980545,"1"
-67.0208282471,17.9387607574,"1"
-65.3193969727,18.1571331024,"1"
-96.1269454956,19.231388092,"1"
-81.1936035156,24.6051673889,"1"
-77.6478805542,24.3012199402,"1"
-64.6965026855,18.3500003815,"1"
-64.7488098145,18.2990703583,"1"
-64.7555007935,17.7871170044,"1"
-67.0638198853,17.9080696106,"1"
-65.2284851074,18.2990665436,"1"
-81.0962142944,21.7383499146,"1"
-81.0765991211,19.333366394,"1"
-88.1600036621,16.7700004578,"1"
-63.2249984741,17.6149997711,"1"
-81.2011489868,19.2917823792,"1"
-82.9141082764,24.6340007782,"1"
-77.6969680786,24.5064296722,"1"
-78.3369445801,22.5411109924,"1"
-81.2011489868,19.2917823792,"1"
-77.6706771851,24.3431491852,"1"
-87.8316650391,18.219165802,"1"
-80.0898208618,26.1514701843,"1"
-81.1949462891,21.8087329865,"1"
-79.9995193481,21.7142162323,"1"
-82.7713317871,24.6954898834,"1"
-62.9916648865,17.468000412,"1"
-64.565788269,17.7725391388,"1"
-96.1269454956,19.231388092,"1"
-81.5175857544,22.0958824158,"1"
-64.6997299194,18.3327198029,"1"
-82.8870620728,24.6680793762,"1"
-96.0683364868,19.197221756,"1"
-79.6458816528,21.4543170929,"1"
-87.9499969482,17.9200000763,"1"
-80.0898208618,26.1514701843,"1"
-64.3207702637,18.7493495941,"1"
-64.5656433105,17.7719402313,"1"
-93.5992965698,27.9095306396,"1"
-64.6689224243,17.7700500488,"1"
-93.5914993286,27.9053325653,"1"
-88.0599975586,16.8099994659,"1"
-76.7086868286,18.2745342255,"1"
-87.4527740479,19.9750003815,"1"
-96.1269454956,19.231388092,"1"
-66.8476333618,11.7355661392,"1"
-77.0393295288,26.6399993896,"1"
-77.987449646,25.1437492371,"1"
-63.2150001526,17.6308326721,"1"
-67.0645370483,17.9439296722,"1"
-77.3212661743,18.4701328278,"1"
-38.7018318176,-17.9599990845,"1"
-69.1582794189,12.3753614426,"1"
-64.6862182617,18.3577899933,"1"
-80.2122192383,23.1552772522,"1"
-64.7789916992,18.312210083,"1"
-79.9995193481,21.7142162323,"1"
-64.6914978027,17.7686328888,"1"
-81.5810012817,24.5853500366,"1"
-38.7066650391,-17.9624996185,"1"
-64.7629470825,18.3157672882,"1"
-82.7953567505,24.7262897491,"1"
-93.8183898926,27.8752098083,"1"
-63.2280006409,17.6496658325,"1"
-82.9141082764,24.6340007782,"1"
-63.2531661987,17.6433334351,"1"
-64.7555007935,17.7871170044,"1"
-77.9189300537,18.5059165955,"1"
-88.1699981689,16.7099990845,"1"
-62.9916648865,17.468000412,"1"
-78.88218689,9.559533119,"1"
-93.6299972534,27.8799991608,"1"
-69.1650009155,12.3185825348,"1"
-62.9824981689,17.4640007019,"1"
-77.6706771851,24.3431491852,"1"
-80.7284164429,24.8375339508,"1"
-71.1550140381,21.4582157135,"1"
-79.701385498,22.9150009155,"1"
-87.4477767944,19.8250007629,"1"
-81.5810012817,24.5853500366,"1"
-64.6384124756,17.7908992767,"1"
-80.089012146,26.1782894135,"1"
-64.6012268066,17.7633209229,"1"
-71.1548995972,21.4407157898,"1"
-93.5993804932,27.9077796936,"1"
-77.5377807617,21.9311103821,"1"
-82.9202728271,24.6206302643,"1"
-38.703611,-18.003889,"1"
-93.6299972534,27.8799991608,"1"
-64.5706481934,17.7945098877,"1"
-96.1269454956,19.231388092,"1"
-64.7406005859,18.3099994659,"1"
-77.3866500854,23.947599411,"1"
-96.1269454956,19.231388092,"1"
-67.0789794922,17.9358291626,"1"
-81.7015991211,24.5519332886,"1"
-63.2249984741,17.6149997711,"1"
-81.2495651245,21.8379325867,"1"
-77.3212661743,18.4701328278,"1"
-64.5763473511,17.7965297699,"1"
-64.5823516846,18.4746170044,"1"
-78.6542358398,9.52455043793,"1"
-93.602432251,27.9086704254,"1"
-81.4165344238,19.385433197,"1"
-81.7023162842,24.4993839264,"1"
-87.6050033569,17.2259674072,"1"
-72.1869812012,21.8140163422,"1"
-61.3484611511,12.6357164383,"1"
-64.6914978027,17.7686328888,"1"
-87.5361099243,19.1458339691,"1"
-62.9878349304,17.4643325806,"1"
-80.1121368408,19.661699295,"1"
-82.8870620728,24.6680793762,"1"
-64.7634658813,18.3178825378,"1"
-77.3212661743,18.4701328278,"1"
-71.1339492798,21.5189838409,"1"
-64.7103118896,18.3027801514,"1"
-64.7640838623,18.3141670227,"1"
-80.0689468384,19.693983078,"1"
-62.9776649475,17.4616661072,"1"
-62.986000061,17.4648342133,"1"
-77.6969680786,24.5064296722,"1"
-67.100692749,17.9293498993,"1"
-93.5914993286,27.9053325653,"1"
-72.143951416,21.3880825043,"1"
-67.0325393677,17.8901405334,"1"
-80.4755554199,23.2199993134,"1"
-87.3307647705,18.7670001984,"1"
-72.1869812012,21.8140163422,"1"
-64.5653915405,17.7770004272,"1"
-93.8089981079,27.921667099,"1"
-81.4166870117,21.9042835236,"1"
-87.9400024414,17.9200000763,"1"
-63.2531661987,17.6433334351,"1"
-81.5810012817,24.5853500366,"1"
-71.1092147827,21.5370006561,"1"
-77.6477966309,24.3011207581,"1"
-64.5948867798,17.7777900696,"1"
-64.6632766724,17.778799057,"1"
-76.7086868286,18.2745342255,"1"
-87.6175003052,18.9133338928,"1"
-93.8138427734,27.8731899261,"1"
-67.0156936646,17.9006690979,"1"
-88.1699981689,16.7099990845,"1"
-63.0079994202,18.0106658936,"1"
-82.3137130737,21.5591506958,"1"
-81.3242340088,21.8624668121,"1"
-63.232334137,17.4878330231,"1"
-69.1650009155,12.3185825348,"1"
-96.0683364868,19.197221756,"1"
-67.0668487549,17.8986797333,"1"
-72.1869812012,21.8140163422,"1"
-69.1650009155,12.3185825348,"1"
-64.6302566528,17.7678508759,"1"
-81.4165344238,19.385433197,"1"
-87.6067962646,17.2240161896,"1"
-80.1019897461,26.0085506439,"1"
-78.77921295,9.595999718,"1"
-80.1024932861,26.012550354,"1"
-67.0974884033,17.9123897552,"1"
-81.1113128662,24.6255836487,"1"
-64.7640838623,18.3141670227,"1"
-64.6782226562,18.3260803223,"1"
-70.7834701538,20.9859828949,"1"
-79.0952835083,20.8982162476,"1"
-81.2915496826,19.3803005219,"1"
-77.3866500854,23.947599411,"1"
-80.1121368408,19.661699295,"1"
-67.0128097534,17.9182796478,"1"
-62.986000061,17.4648342133,"1"
-82.8870620728,24.6680793762,"1"
-82.9517822266,24.6091308594,"1"
-67.0672531128,17.9271602631,"1"
-64.5822982788,17.7742004395,"1"
-65.2284851074,18.2990665436,"1"
-77.6823501587,24.3670291901,"1"
-64.5983428955,17.7977790833,"1"
-69.1616973877,12.3603334427,"1"
-63.2584991455,17.6163330078,"1"
-79.2900009155,21.0898170471,"1"
-64.6714172363,17.7771701813,"1"
-81.2844314575,21.8535995483,"1"
-64.6914978027,17.7686328888,"1"
-82.702796936,21.4773330688,"1"
-64.583442688,17.7972698212,"1"
-67.1027908325,17.9246292114,"1"
-78.8821868896,9.5595331192,"1"
-64.7511367798,18.3680992126,"1"
-64.5823516846,18.4746170044,"1"
-87.8308334351,18.2286109924,"1"
-96.1269454956,19.231388092,"1"
-82.9141082764,24.6340007782,"1"
-72.2242660522,21.489282608,"1"
-78.8812637329,9.56204986572,"1"
-67.0688934326,17.9347801208,"1"
-72.143951416,21.3880825043,"1"
-80.1024932861,26.012550354,"1"
-77.6462020874,24.2916698456,"1"
-71.1548995972,21.4407157898,"1"
-82.8970489502,24.628660202,"1"
-96.1269454956,19.231388092,"1"
-72.1869812012,21.8140163422,"1"
-72.2257003784,21.8086338043,"1"
-64.6127166748,17.7937202454,"1"
-81.5466842651,22.1014671326,"1"
-87.6175003052,18.9133338928,"1"
-66.8476333618,11.7355661392,"1"
-81.4283828735,21.9162826538,"1"
-81.3910980225,24.6165504456,"1"
-80.0898208618,26.1514701843,"1"
-80.0081176758,19.7091827393,"1"
-64.5754928589,17.7770309448,"1"
-93.8232421875,27.8734703064,"1"
-67.1044998169,17.9302902222,"1"
-78.7792129517,9.59599971771,"1"
-87.8268203735,18.239200592,"1"
-72.4701843262,21.6648330688,"1"
-88.1399993896,16.7600002289,"1"
-93.6026535034,27.9191799164,"1"
-67.0467910767,17.9633407593,"1"
-76.6897964478,18.2696342468,"1"
-64.9271697998,18.3286323547,"1"
-64.5847702026,17.7761707306,"1"
-81.7023162842,24.4993839264,"1"
-64.4099349976,18.7527332306,"1"
-93.600227356,27.9047107697,"1"
-77.6910018921,24.6306705475,"1"
-79.9995193481,21.7142162323,"1"
-64.5933837891,17.7759494781,"1"
-96.1269454956,19.231388092,"1"
-80.1019897461,26.0085506439,"1"
-67.08618927,17.9045791626,"1"
-80.2896194458,25.1363162994,"1"
-96.1269454956,19.231388092,"1"
-78.444442749,22.5636119843,"1"
-87.9739303589,16.5263824463,"1"
-77.8076705933,24.751329422,"1"
-87.4563903809,20.1141662598,"1"
-64.9895172119,18.3736839294,"1"
-62.9878349304,17.4643325806,"1"
-96.1269454956,19.231388092,"1"
-67.0707778931,17.9412498474,"1"
-79.9578323364,19.7141170502,"1"
-87.6175003052,18.9133338928,"1"
-72.1869812012,21.8140163422,"1"
-80.0783309937,19.6849327087,"1"
-79.5673141479,21.2189502716,"1"
-64.6480712891,17.7832393646,"1"
-88.1600036621,16.7700004578,"1"
-64.6039810181,17.7891197205,"1"
-78.3611984253,18.3007831573,"1"
-78.2510986328,18.4258995056,"1"
-80.0892562866,26.1570205688,"1"
-80.0892562866,26.1570205688,"1"
-87.4594421387,20.1058330536,"1"
-67.0141372681,17.9225196838,"1"
-87.8840484619,16.7413330078,"1"
-78.90319824,9.540650368,"1"
-65.3193969727,18.1571331024,"1"
-87.3029785156,20.4021892548,"1"
-96.1269454956,19.231388092,"1"
-64.5670776367,17.7924194336,"1"
-66.9720535278,17.9036693573,"1"
-82.8734664917,24.6658000946,"1"
-79.9820175171,19.7166004181,"1"
-87.528213501,17.2505836487,"1"
-64.5755004883,17.786989212,"1"
-69.1650009155,12.3185825348,"1"
-84.4898300171,21.8343162537,"1"
-87.4322814941,18.4098167419,"1"
-62.9916648865,17.468000412,"1"
-64.5491485596,17.7638206482,"1"
-80.4741668701,23.2102775574,"1"
-87.4630584717,20.0974998474,"1"
-78.0125808716,18.4577827454,"1"
-77.0393295288,26.6399993896,"1"
-80.9644317627,24.6855831146,"1"
-82.7953567505,24.7262897491,"1"
-76.900970459,8.37166023254,"1"
-81.1957702637,19.3533668518,"1"
-77.987449646,25.1437492371,"1"
-96.1269454956,19.231388092,"1"
-65.5336532593,18.3603496552,"1"
-88.1600036621,16.7700004578,"1"
-88.0599975586,16.8099994659,"1"
-81.4776535034,22.1539993286,"1"
-65.33253479,18.3286495209,"1"
-82.702796936,21.4773330688,"1"
-96.1269454956,19.231388092,"1"
-72.2242660522,21.489282608,"1"
-78.9443664551,9.55364990234,"1"
-67.0160903931,17.9058494568,"1"
-87.9599990845,17.8899993896,"1"
-81.1936035156,24.6051673889,"1"
-82.9141082764,24.6340007782,"1"
-82.7953567505,24.7262897491,"1"
-80.0081176758,19.7091827393,"1"
-65.3354492188,18.3124656677,"1"
-78.9031982422,9.54065036774,"1"
-64.5758209229,17.7847499847,"1"
-66.8655319214,17.9359493256,"1"
-87.6050033569,17.2259674072,"1"
-77.5377807617,21.9311103821,"1"
-77.8573303223,24.8438301086,"1"
-69.1650009155,12.3185825348,"1"
-72.1152648926,21.9063491821,"1"
-69.1616973877,12.3603334427,"1"
-81.3910980225,24.6165504456,"1"
-72.143951416,21.3880825043,"1"
-67.0986480713,17.9318809509,"1"
-80.0966644287,25.5902671814,"1"
-63.2249984741,17.6149997711,"1"
-64.5976791382,17.7877197266,"1"
-80.7284164429,24.8375339508,"1"
-77.0384979248,26.6371498108,"1"
-96.1269454956,19.231388092,"1"
-79.9496688843,21.6686496735,"1"
-77.987449646,25.1437492371,"1"
-87.4322814941,18.4098167419,"1"
-64.6657104492,17.779920578,"1"
-96.0683364868,19.197221756,"1"
-93.5982437134,27.9060592651,"1"
-67.0650024414,17.905210495,"1"
-67.0617904663,17.916179657,"1"
-63.2531661987,17.6433334351,"1"
-64.4099349976,18.7527332306,"1"
-81.1462020874,19.291267395,"1"
-67.0862426758,17.9171009064,"1"
-64.591583252,17.7970409393,"1"
-62.9878349304,17.4643325806,"1"
-76.9503860474,26.532283783,"1"
-81.7015991211,24.5519332886,"1"
-77.8076705933,24.751329422,"1"
-68.3300018311,12.1649999619,"1"
-67.0560836792,17.9205207825,"1"
-67.1053695679,17.9316806793,"1"
-93.6003112793,27.9081707001,"1"
-66.266998291,17.928319931,"1"
-62.9878349304,17.4643325806,"1"
-64.7640838623,18.3141670227,"1"
-66.9614715576,17.9064407349,"1"
-96.0683364868,19.197221756,"1"
-61.3484611511,12.6357164383,"1"
-79.5863876343,22.8369445801,"1"
-37.913,-18.594,"1"
-76.7086868286,18.2745342255,"1"
-66.9950790405,17.8894500732,"1"
-39,-18.028333,"1"
-80.0898208618,26.1514701843,"1"
-64.6306381226,17.8096694946,"1"
-82.9428482056,24.612909317,"1"
-87.7024993896,18.7169437408,"1"
-96.1269454956,19.231388092,"1"
-78.3557815552,18.3420505524,"1"
-87.2991027832,20.4076499939,"1"
-64.750541687,18.2993907928,"1"
-77.6965026855,24.4833297729,"1"
-77.6477966309,24.3011207581,"1"
-79.3630523682,22.7202777863,"1"
-64.6719818115,17.777130127,"1"
-78.1318817139,18.4641666412,"1"
-87.5369415283,19.1375007629,"1"
-65.3354492188,18.3124656677,"1"
-78.6576843262,20.6441669464,"1"
-64.7555007935,17.7871170044,"1"
-68.3266677856,12.1658334732,"1"
-72.143951416,21.3880825043,"1"
-39.126944,-17.003889,"1"
-72.2242660522,21.489282608,"1"
-65.3354492188,18.3124656677,"1"
-72.4745483398,21.6456508636,"1"
-62.9781684875,17.4634990692,"1"
-69.1582794189,12.3753614426,"1"
-77.6965026855,24.4833297729,"1"
-80.1491470337,25.4849834442,"1"
-69.1650009155,12.3185825348,"1"
-81.1053009033,19.2927494049,"1"
-76.7086868286,18.2745342255,"1"
-80.1019897461,26.0085506439,"1"
-71.2231369019,21.3033504486,"1"
-69.1650009155,12.3185825348,"1"
-64.6914978027,17.7686328888,"1"
-69.1650009155,12.3185825348,"1"
-87.4433364868,19.8333339691,"1"
-66.9739837646,17.9480209351,"1"
-96.1269454956,19.231388092,"1"
-77.6706771851,24.3431491852,"1"
-62.9916648865,17.468000412,"1"
-72.173248291,21.8301506042,"1"
-80.0260314941,19.6771335602,"1"
-81.5066146851,22.0360164642,"1"
-87.4630584717,20.0974998474,"1"
-77.8076705933,24.751329422,"1"
-64.6914978027,17.7686328888,"1"
-96.1269454956,19.231388092,"1"
-82.9202728271,24.6206302643,"1"
-71.1339492798,21.5189838409,"1"
-76.90097046,8.371660233,"1"
-80.1019897461,26.0085506439,"1"
-87.4563903809,20.1141662598,"1"
-77.3769989014,23.6965007782,"1"
-87.3029785156,20.4021892548,"1"
-66.8835296631,17.9162406921,"1"
-87.4343032837,18.5258998871,"1"
-65.33253479,18.3286495209,"1"
-80.8599472046,24.7235507965,"1"
-78.77921295,9.595999718,"1"
-69.1582794189,12.3753614426,"1"
-63.2280006409,17.6496658325,"1"
-64.6914978027,17.7686328888,"1"
-78.882232666,9.55183315277,"1"
-64.3207702637,18.7493495941,"1"
-80.0962905884,26.1015796661,"1"
-80.0082473755,19.7078342438,"1"
-80.1121368408,19.661699295,"1"
-75.77703094,9.767861366,"1"
-64.5735626221,17.7914600372,"1"
-78.6930541992,22.6266670227,"1"
-88.1699981689,16.7099990845,"1"
-78.8479537964,20.8119659424,"1"
-81.4756317139,21.9878673553,"1"
-39.091389,-16.895833,"1"
-64.5723190308,17.7966308594,"1"
-77.5370330811,24.0979309082,"1"
-71.1681365967,21.3943004608,"1"
-38.6694984436,-17.9920005798,"1"
-80.0898208618,26.1514701843,"1"
-78.0125808716,18.4577827454,"1"
-82.7713317871,24.6954898834,"1"
-78.88218689,9.559533119,"1"
-83.0335006714,12.0301198959,"1"
-65.3193969727,18.1571331024,"1"
-80.9594421387,23.2997226715,"1"
-79.8756484985,19.6989173889,"1"
-64.6235809326,17.7932090759,"1"
-67.0395889282,17.9092998505,"1"
-77.8076705933,24.751329422,"1"
-64.7773132324,18.3543605804,"1"
-81.2915496826,19.3803005219,"1"
-87.4343032837,18.5258998871,"1"
-64.7555007935,17.7871170044,"1"
-64.5719680786,17.7859401703,"1"
-80.0898208618,26.1514701843,"1"
-87.589515686,17.1875495911,"1"
-80.0689468384,19.693983078,"1"
-78.1318817139,18.4641666412,"1"
-63.0079994202,18.0106658936,"1"
-63.0600013733,17.9956665039,"1"
