"decimalLongitude","decimalLatitude","dsp","PA1"
-64.7916666666667,32.4583333333333,1,TRUE
-64.7083333333333,32.4583333333333,1,TRUE
-64.9583333333333,32.375,1,TRUE
-64.7916666666667,32.375,1,TRUE
-64.7083333333333,32.375,1,TRUE
-64.625,32.375,1,TRUE
-64.7916666666667,32.2916666666667,1,TRUE
-64.7083333333333,32.2916666666667,1,TRUE
-64.625,32.2916666666667,1,TRUE
-94.2916666666667,28.2083333333333,1,TRUE
-93.7916666666667,27.9583333333333,1,TRUE
-93.625,27.9583333333333,1,TRUE
-93.5416666666667,27.9583333333333,1,TRUE
-92.625,27.9583333333333,1,TRUE
-93.7916666666667,27.875,1,TRUE
-93.625,27.875,1,TRUE
-93.2916666666667,27.875,1,TRUE
-77.0416666666667,26.625,1,TRUE
-76.9583333333333,26.625,1,TRUE
-76.9583333333333,26.5416666666667,1,TRUE
-76.9583333333333,26.375,1,TRUE
-80.0416666666667,26.0416666666667,1,TRUE
-80.125,25.9583333333333,1,TRUE
-80.125,25.7916666666667,1,TRUE
-80.125,25.7083333333333,1,TRUE
-80.2083333333333,25.4583333333333,1,TRUE
-80.125,25.4583333333333,1,TRUE
-80.125,25.375,1,TRUE
-78.125,25.2916666666667,1,TRUE
-80.2083333333333,25.2083333333333,1,TRUE
-77.9583333333333,25.125,1,TRUE
-80.375,25.0416666666667,1,TRUE
-77.9583333333333,25.0416666666667,1,TRUE
-80.375,24.9583333333333,1,TRUE
-83.625,24.875,1,TRUE
-83.7083333333333,24.7916666666667,1,TRUE
-83.7083333333333,24.7083333333333,1,TRUE
-80.9583333333333,24.7083333333333,1,TRUE
-77.7916666666667,24.7083333333333,1,TRUE
-82.9583333333333,24.625,1,TRUE
-82.875,24.625,1,TRUE
-81.375,24.625,1,TRUE
-81.125,24.625,1,TRUE
-77.7083333333333,24.625,1,TRUE
-83.0416666666667,24.5416666666667,1,TRUE
-81.7916666666667,24.4583333333333,1,TRUE
-81.7083333333333,24.4583333333333,1,TRUE
-74.5416666666667,24.0416666666667,1,TRUE
-76.125,23.7916666666667,1,TRUE
-75.9583333333333,22.9583333333333,1,TRUE
-78.375,22.5416666666667,1,TRUE
-75.7916666666667,22.5416666666667,1,TRUE
-77.625,22.2083333333333,1,TRUE
-77.625,22.0416666666667,1,TRUE
-72.125,21.875,1,TRUE
-84.5416666666667,21.7916666666667,1,TRUE
-72.2083333333333,21.7916666666667,1,TRUE
-72.4583333333333,21.625,1,TRUE
-82.375,21.5416666666667,1,TRUE
-81.7083333333333,21.5416666666667,1,TRUE
-71.4583333333333,21.5416666666667,1,TRUE
-71.125,21.5416666666667,1,TRUE
-97.2083333333333,21.4583333333333,1,TRUE
-79.625,21.4583333333333,1,TRUE
-72.2083333333333,21.4583333333333,1,TRUE
-71.5416666666667,21.4583333333333,1,TRUE
-71.125,21.4583333333333,1,TRUE
-72.125,21.375,1,TRUE
-71.625,21.375,1,TRUE
-71.2083333333333,21.375,1,TRUE
-71.2083333333333,21.2916666666667,1,TRUE
-70.7916666666667,21.0416666666667,1,TRUE
-70.7916666666667,20.9583333333333,1,TRUE
-79.125,20.875,1,TRUE
-96.9583333333333,20.7916666666667,1,TRUE
-86.875,20.7916666666667,1,TRUE
-78.9583333333333,20.7916666666667,1,TRUE
-78.4583333333333,20.625,1,TRUE
-87.0416666666667,20.4583333333333,1,TRUE
-87.0416666666667,20.2916666666667,1,TRUE
-87.4583333333333,20.125,1,TRUE
-87.4583333333333,19.9583333333333,1,TRUE
-87.4583333333333,19.875,1,TRUE
-87.4583333333333,19.7916666666667,1,TRUE
-79.875,19.7083333333333,1,TRUE
-81.2916666666667,19.375,1,TRUE
-81.125,19.375,1,TRUE
-81.0416666666667,19.375,1,TRUE
-81.2083333333333,19.2916666666667,1,TRUE
-81.125,19.2916666666667,1,TRUE
-95.9583333333333,19.125,1,TRUE
-87.625,18.875,1,TRUE
-87.2916666666667,18.7916666666667,1,TRUE
-64.375,18.7916666666667,1,TRUE
-87.7083333333333,18.7083333333333,1,TRUE
-87.625,18.7083333333333,1,TRUE
-64.2916666666667,18.7083333333333,1,TRUE
-87.2083333333333,18.625,1,TRUE
-64.2083333333333,18.625,1,TRUE
